item_id:token	item_name:token_seq	address:token_seq	city:token_seq	state:token	postal_code:token	latitude:float	longitude:float	item_stars:float	item_review_count:float	is_open:float	categories:token_seq
vJmD1dagBjER83Raf2KAWQ	Edelweiss Village	1921 20 Avenue NW	Calgary	AB	T2M 1H6	51.070313	-114.1053935	4.0	62	1	Food, Ethnic Food, Sandwiches, Flowers & Gifts, Specialty Food, Shopping, Delis, Gift Shops, Restaurants
AUl6myFhTAbEqt0GMdKHiw	Chipotle Mexican Grill	7340 Arroyo Crossing Pkwy, Ste 100	Las Vegas	NV	89113	36.063663	-115.252048	3.0	179	1	Restaurants, Fast Food, Mexican
cxsN3mkioAXuOLKy04QpyA	Giordanos - Arrowhead	16222 N 83rd Ave	Peoria	AZ	85382	33.6352947	-112.2345363	3.5	536	1	Italian, Pizza, Restaurants, Salad
x_eIYAOPCSM1BKvID2Vcbg	Vig Deli	12300 Las Vegas Blvd S	Henderson	NV	89044	35.964660358	-115.1686297116	3.5	174	1	Delis, Sandwiches, American (New), Restaurants, Buffets, Seafood
rgZjPYSdZtS4xSTrx45PLQ	Seed Cafe	3802 E Indian School Rd	Phoenix	AZ	85018	33.495495	-111.9995627	4.5	60	0	Food, Restaurants, Juice Bars & Smoothies, Cafes
H8rjk0XlGSaTGBNLrBLhXw	Applebee's Grill + Bar	13832 W McDowell Rd	Goodyear	AZ	85338	33.465022	-112.35671	2.5	134	1	Restaurants, Steakhouses, American (Traditional), Sports Bars, Bars, Burgers, Nightlife
C9QNd6qXSRgSy8n4OBf2mA	Coyote Oaties	7005 N 58th Ave	Glendale	AZ	85301	33.5388831	-112.1833242	5.0	85	1	Desserts, Food, Bakeries, Coffee & Tea, Ice Cream & Frozen Yogurt
0M3KCmdY-_xlIu5vEqVq4A	Wonton Chai Noodle	2890 Major Mackenzie DriveE, Unit 2	Markham	ON	L6C	43.8853478377	-79.3721030681	4.0	78	1	Restaurants, Chinese
-a857YYdjzgOdOjFFRsRXQ	Beer Park	3655 S Las Vegas Blvd	Las Vegas	NV	89109	36.1119930831	-115.1724253893	4.0	762	1	Cocktail Bars, Sandwiches, American (Traditional), Restaurants, Bars, Nightlife, Food Stands, Beer Bar, Burgers, Steakhouses, Sports Bars
xt8fR5wBoYwd0fKrVdjntw	Fear's Confections	15208 Madison Ave	Lakewood	OH	44107	41.4774885	-81.8030068	4.5	77	1	Food, Caterers, Bakeries, Event Planning & Services, Desserts
Vu8Z-zbNT_InsKm4IrdeCg	Smashburger	4400 Randolph Rd	Charlotte	NC	28211	35.178036	-80.80123	3.5	121	1	Restaurants, Burgers
ZWq8Fq13JPDAqt7rPjSwcQ	Cork-N-Bottle	6724 Mayfield Rd	Cleveland	OH	44124	41.5195864	-81.436705	3.5	58	1	American (New), Restaurants, Nightlife, Pizza, Bars
H6skMpg_g-sOrfTQf_Q5LQ	Thai Hana	3608 5th Ave	Pittsburgh	PA	15213	40.4415006	-79.958821	3.0	133	0	Thai, Restaurants, Sushi Bars, Japanese
Wzq9xJdBF2cpTaJSTjhvMA	Target	350 W Lake Mead Pkwy	Henderson	NV	89015	36.038477	-114.994098	3.5	80	1	Shopping, Department Stores, Fashion, Mobile Phones, Men's Clothing, Electronics, Furniture Stores, Home & Garden, Women's Clothing
3hmoQIAUaYF9u_QaxfjwwQ	Majerle's	13375 W McDowell Rd, Ste 101	Goodyear	AZ	85395	33.4634929	-112.3467249	3.5	146	0	Sports Bars, American (Traditional), Restaurants, Bars, Nightlife
gBQH64vIkA-kIDFGM290dw	Sultan's Grill	1910 Village Center Cir, Ste 7	Las Vegas	NV	89134	36.193109777	-115.3042087248	3.5	167	1	Greek, Middle Eastern, Mediterranean, Restaurants, Event Planning & Services, Caterers
mO8ukT3f5BRQ29pC_WoAtg	LV Nails & Spa	10050 S Eastern Ave, Ste 140	Henderson	NV	89052	36.0068702	-115.1117428	4.5	444	1	Skin Care, Beauty & Spas, Hair Removal, Nail Salons
TJt1W9haRm2DKuoZLQ69yA	Café Santropol	3990 Rue Saint-Urbain	Montréal	QC	H2W 1T7	45.5156379	-73.5804972	4.0	177	1	Sandwiches, Restaurants, Vegetarian
c9eUmcKIfgDaF-WUv4ILVw	The Pint	227 Front Street W	Toronto	ON	M5V 2X4	43.643906	-79.388419	3.0	83	1	Nightlife, Restaurants, Bars, Sports Bars
4KHo1LnkM69RtWTDBdG16g	31 Kitchen	10 Ravel Road, Unit 1-2	Toronto	ON	M2H 1S8	43.7903766	-79.365383	3.0	48	0	Food, Restaurants, Desserts, Tea Rooms, Asian Fusion, Chinese, Japanese, Ramen, Coffee & Tea
Xdzd_3-eh0sxCZOXGhEWkw	Arroy Thai	4810 E Ray Rd, Ste A-1	Phoenix	AZ	85044	33.3212152	-111.9795485	4.5	188	0	Asian Fusion, Seafood, Thai, Restaurants, Noodles
PL3cimEUfNHlenOGSOAdJg	KUMI by Chef Akira Back	3950 Las Vegas Blvd S	Las Vegas	NV	89119	36.091919	-115.175187	3.5	491	1	Restaurants, Sushi Bars, Japanese
h-psPOmlY0mCOflb3S3rdQ	Chennai Chettinaad Palace	2814 W Bell Rd, Ste 1455	Phoenix	AZ	85053	33.641454	-112.119362	3.0	173	1	Indian, Restaurants
c0yPNU-BqS65u0vIKP7P0w	Avenue B	5501 Centre Ave	Pittsburgh	PA	15232	40.456856	-79.936432	4.0	225	0	Restaurants, American (New)
rHKxy2FwlE8xxK9XOpigtQ	N15 Hair Salon	831 Bay Street	Toronto	ON	M5S 3M4	43.6627527451	-79.3862812048	4.5	194	1	Eyelash Service, Hair Salons, Beauty & Spas, Nail Salons
065c76tt1dXBNmoGBymUgQ	Cheffini's Hot Dogs	707 Fremont St, Ste 1050	Las Vegas	NV	89101	36.1677987235	-115.1382032304	4.0	266	1	Restaurants, Hot Dogs, Beer, Wine & Spirits, Food, Coffee & Tea
1hpF63f2NFRMS4xdw42RMQ	Maki Sushi	30 Disera Drive, Unit 110	Thornhill	ON	L4J 0A7	43.8116260664	-79.4542529861	2.5	60	0	Sushi Bars, Restaurants, Japanese
aPAljlYaHdDDKZngS5I2UQ	Paramount Fine Foods	1090 Don Mills Road	Toronto	ON	M3C 3R6	43.7364289	-79.3442674	3.0	62	1	Mediterranean, Lebanese, Middle Eastern, Restaurants
pKk7jCFIm96qDdk0laVT2w	StripSteak	3950 S Las Vegas Blvd	Las Vegas	NV	89119	36.0911934011	-115.1765743919	4.0	1273	1	Restaurants, Steakhouses, American (New), Burgers, Cheesesteaks
g_lmKozW74p7EAnqkHALmQ	Woof Gang Bakery & Grooming Henderson	9500 S Eastern Ave, Ste 160	Las Vegas	NV	89123	36.016461	-115.1171167	4.5	271	1	Pet Stores, Pets, Pet Groomers, Pet Services, Food, Bakeries
NFm869_w6cvVaWaNpAzjeA	Soul Gastrolounge	1500-B Central Ave	Charlotte	NC	28205	35.2202754	-80.8133228	4.0	1077	1	Restaurants, Tapas Bars, Gastropubs, Cocktail Bars, Lounges, Bars, Nightlife
iyFS4twFjCKfaKl7kUl3sg	Harry's Grille & Tavern	2127 Ayrsley Town Blvd, Ste 103	Charlotte	NC	28273	35.1382796	-80.9331723	4.0	309	1	Steakhouses, Tapas\/Small Plates, American (Traditional), Nightlife, Breakfast & Brunch, Bars, American (New), Pubs, Cocktail Bars, Tapas Bars, Burgers, Gastropubs, Restaurants
QNfh79NwsNnl-AngRhg2ww	Kingyo	51B Winchester Street	Toronto	ON	M4X 1R7	43.665909406	-79.368281702	4.0	326	1	Japanese, Restaurants, Ramen, Tapas\/Small Plates
YUUMu8--KHqawES4fDOo5w	Sorocco	4621 Rue Saint-Denis	Montréal	QC	H2J 2L4	45.5249251	-73.5843605	4.5	115	1	Tapas Bars, Spanish, Restaurants, Moroccan, Mediterranean
gwd1W_0Mgzqo3QxgXrt16Q	RuRu's Tacos + Tequila	715 Providence Rd	Charlotte	NC	28207	35.2002817676	-80.8244345265	3.5	427	1	Restaurants, Nightlife, Bars, Tex-Mex, Cocktail Bars, Mexican
PJ64Zdo0h2mQMmX7cpNJBA	Letty's	2121 Shamrock Dr	Charlotte	NC	28205	35.2350974	-80.7878974	4.5	89	1	Food, Restaurants, Sandwiches, American (New)
c9AIsznk1BtEYZp0gZio6A	Dairy Cream	715 Lakeshore Road E	Mississauga	ON	L5G 1J7	43.5705054501	-79.5661241189	4.5	172	1	Ice Cream & Frozen Yogurt, Food
7uGsMlo8_uIZIITKfhEARA	Chandler Fashion Center	3111 W Chandler Blvd	Chandler	AZ	85226	33.3014707564	-111.8984985352	4.0	214	1	Shopping Centers, Shopping
gc_GGat7TgNCmrgc4nVOgw	Crush	3799 Las Vegas Blvd S	Las Vegas	NV	89109	36.1028961488	-115.1701993796	3.5	294	1	Nightlife, Lounges, Restaurants, Tapas Bars, Bars, American (New)
0PVxodALQu-soL5J8bjerQ	Ritter's Diner	5221 Baum Blvd	Pittsburgh	PA	15224	40.4564001019	-79.9412396	3.5	254	1	Restaurants, American (Traditional), Diners, Breakfast & Brunch
WuMripRjG6Vxb2GGaG5FVg	Sprouts Farmers Market	1959 W Ray Rd	Chandler	AZ	85224	33.319012	-111.875519	3.5	95	1	Specialty Food, Health Markets, Grocery, Fruits & Veggies, Farmers Market, Food
_t8B7bb-Q7kmn50kvGEKzw	Miller's Ale House - Henderson	594 N Stephanie St	Henderson	NV	89014	36.0617578	-115.0455797	3.5	540	1	Nightlife, Seafood, Gastropubs, Sports Bars, Bars, Food, Breweries, American (New), Restaurants, American (Traditional)
HkHTdTvzbn-bmeQv_-2u0Q	Bannock	401 Bay Street	Toronto	ON	M5H 2Y4	43.6517618	-79.3813169	3.5	528	1	American (New), Breakfast & Brunch, Pizza, Comfort Food, Canadian (New), Restaurants, Sandwiches, Coffee & Tea, Food
drNhiiDfuWAbuGcK3or8IA	Moxie's Grill & Bar	70 University Ave	Toronto	ON	M5J 2M4	43.6464472846	-79.3843205981	3.0	90	1	Restaurants, Steakhouses, Cocktail Bars, Bars, American (Traditional), Nightlife, Canadian (New), Lounges
BMR_AsSBzTQHqW-SQabI4w	California Pizza Kitchen at Ross Park	1000 Ross Park Mall Dr	Pittsburgh	PA	15237	40.542813	-80.008753	3.0	90	1	American (New), Gluten-Free, Salad, Italian, American (Traditional), Pizza, Restaurants
JfJLTEp_yv5lxFzNt6JalA	Bosa Donuts	1144 S Country Club Dr	Mesa	AZ	85210	33.3941421509	-111.8405532837	3.5	78	1	Food, Donuts
yfMYY2s-qqAqQFMjK6_Ytg	Divine Threading	5655 Centennial Center Blvd, Ste 140	Las Vegas	NV	89149	36.2645041	-115.2574141	4.5	209	1	Beauty & Spas, Henna Artists, Threading Services, Event Planning & Services, Eyelash Service, Hair Removal
WKPnq7NYw4IV5IG2smpd1Q	Celebrity Theatre	440 N 32nd St	Phoenix	AZ	85008	33.4544237	-112.0147668	3.0	193	1	Performing Arts, Music Venues, Arts & Entertainment, Nightlife
91EhRceds781OLo3M4BDrA	Nordstrom Scottsdale Fashion Square	7055 E Camelback Rd	Scottsdale	AZ	85251	33.5013274	-111.9290039	4.0	194	1	Shopping, Department Stores, Fashion, Men's Clothing, Women's Clothing
ChF3epc8u657kyhgnKddbA	Living Spaces	6600 W Latham St	Phoenix	AZ	85043	33.4612622744	-112.1992668699	2.5	222	1	Home Decor, Mattresses, Furniture Stores, Home & Garden, Shopping
O6obMXRKCnLMygvm2fSp0w	Brick & Barley	201 E Baseline Rd	Tempe	AZ	85283	33.3778109	-111.9371266	3.0	172	1	Cocktail Bars, Sports Bars, Bars, American (Traditional), Restaurants, Nightlife
bAZnIuqxB9RHu-Mz_HBeJg	H&M	7014 E Camelback Rd	Scottsdale	AZ	85251	33.503614	-111.927621	3.0	64	1	Shopping, Women's Clothing, Men's Clothing, Fashion, Children's Clothing
hubbaEcYPYEZu5Ziz6i0lw	Mantra Masala	8530 W Warm Springs Rd, Ste 101	Las Vegas	NV	89113	36.056301	-115.277154	3.5	153	1	Pakistani, Restaurants, Indian
-MhfebM0QIsKt87iDN-FNw	Bellagio Gallery of Fine Art	3600 S Las Vegas Blvd	Las Vegas	NV	89109	36.1128958062	-115.1776370528	3.5	180	1	Shopping, Arts & Entertainment, Art Galleries, Museums
63dCBZQILHR-QogyKXnvXw	Dunkin'	1811 N. Scottsdale Rd, Bldg C	Tempe	AZ	85281	33.4494458	-111.9260961	2.5	78	1	Food, Bagels, Coffee & Tea, Donuts
ai8nfTBNvL579cjIuqZajQ	Manhattan Pizza	8550 W Charleston Blvd, Ste 105	Las Vegas	NV	89117	36.159984	-115.279132	4.0	211	1	Sandwiches, Pizza, Restaurants, Salad, Food, Desserts, American (Traditional), Chicken Wings
2lF1UsGcDpDpaI1lXgRX_g	Abuelo's Mexican Restaurant	3440 W Chandler Blvd	Chandler	AZ	85226	33.3062063129	-111.9019562565	3.5	500	1	Mexican, Mass Media, Restaurants, Tex-Mex
Ws8V970-mQt2X9CwCuT5zw	The Urban Tea Loft	11 W Boston St, Ste 2	Chandler	AZ	85225	33.302013	-111.84192	4.0	126	0	Home & Garden, Restaurants, American (New), Shopping, Kitchen & Bath, American (Traditional), Coffee & Tea, Food, Sandwiches
4tpkKwnD1KschS2EjZfFJA	Smith's Food & Drug Centers	2540 S Maryland Pkwy	Las Vegas	NV	89109	36.143485	-115.134999	2.0	73	1	Food, Grocery, Shopping, Drugstores
Tpx8tScjNW6noaEgZ1hXFg	Shawarma Boss	1921 Eglinton Avenue E	Toronto	ON	M1L 2L6	43.7270068	-79.2882251	3.5	60	1	Middle Eastern, Restaurants
BEpUZHL0FdBWa4egx1r2LQ	Pinkberry	6908-C Philips Pl Ct	Charlotte	NC	28210	35.1459154447	-80.8256435394	4.0	58	0	Food, Ice Cream & Frozen Yogurt
ijg7qQCYnhUWBd5JUxbfvA	Roxy's Diner	2000 Las Vegas Blvd S	Las Vegas	NV	89104	36.1473845	-115.1566778	3.0	410	0	Restaurants, Diners, Food, Burgers, Breakfast & Brunch, Desserts
UZ34XAw1GJ3chCOuKL69Mg	Garcia's	1706 E Warner Rd	Tempe	AZ	85284	33.3348350525	-111.9125213623	3.0	119	1	Mexican, Restaurants
QnfAHUr5-HTiaA5-va3glQ	Streets of New York	5135 S Fort Apache, Ste #35	Las Vegas	NV	89148	36.0950052	-115.2981583	3.5	271	1	Pizza, Sandwiches, Restaurants, Italian
eUuKXhloFVHdQsLdodcLbw	Parsley Modern Mediterranean	6420 S Pecos Rd	Las Vegas	NV	89120	36.072381	-115.100413	4.0	559	1	Mediterranean, Restaurants, Vegetarian, Vegan
YqAJzkF6NA_SbKx0TqJHvA	Gryfe's Bagel Bakery	3421 Bathurst Street	Toronto	ON	M6A 2C1	43.7271702	-79.4314138	4.5	63	1	Bagels, Food
UT22ExffDZjB1tzBDwSWfA	Rusty Bucket Restaurant & Tavern	4810 Ashley Park Ln	Charlotte	NC	28210	35.146186	-80.830284	3.5	134	1	Sports Bars, Bars, Nightlife, Restaurants, American (Traditional), Comfort Food, Pubs
3QtmPPoceZMOPTQ5lT-_dQ	Tempe Sports Complex	8403 S Hardy Dr	Tempe	AZ	85284	33.3410993	-111.9532598	4.0	57	1	Active Life, Pets, Parks, Dog Parks
XgRljuEUyaHBKIpIz-PRAA	Bang Bang Burgers	2001 E 7th St, Ste D	Charlotte	NC	28204	35.2123879	-80.8171465	4.5	670	1	Burgers, American (New), Restaurants
4gwh0q7JsdzHIm_pdYUlZg	ShinBay	7001 N Scottsdale Rd	Scottsdale	AZ	85253	33.5395321685	-111.9245763911	4.5	155	0	Restaurants, Seafood, Japanese
uPa5hrWmHm0n1l4MSyVMGQ	Aloette	163 Spadina Avenue, 1st Floor	Toronto	ON	M5V 2A5	43.6485391	-79.3959372	4.5	213	1	Restaurants, Diners, French, Bistros
X5uxdU9GHoUAqo2wmbg3OQ	Island Malaysian Cuisine	5115 Spring Mountain Rd, Ste 217	Las Vegas	NV	89103	36.125592	-115.211199	4.0	298	1	Thai, Ethnic Food, Food, Specialty Food, Malaysian, Asian Fusion, Singaporean, Restaurants, Chinese
0NhylBPrcpXUXZmqZL4T7w	Dunkin'	20229 N. 67th Ave, Ste C5	Glendale	AZ	85308	33.6706202	-112.2016265	2.5	78	1	Coffee & Tea, Sandwiches, Food, Donuts, Restaurants
T5UBAJt5Kod_wQGbH6m9hA	Los Molcajetes	1553 N Eastern Ave	Las Vegas	NV	89101	36.187952	-115.1166005	4.0	191	1	Mexican, Restaurants, Seafood
kLTpxsoIhTaj1v6pYVyyiQ	Añejo Restaurant	2116 4th Street SW, Suite 2	Calgary	AB	T2S 1W7	51.0337323	-114.0712445	3.5	169	1	Lounges, Restaurants, Mexican, Food, Beer, Wine & Spirits, Nightlife, Bars
Rt_M67qJU8x4QGhdYwnkAQ	Piccadilly Pizza Fremont	322 Fremont St	Las Vegas	NV	89101	36.1701714	-115.1420862	2.5	85	1	Pizza, Restaurants
hihud--QRriCYZw1zZvW4g	Gangnam Asian BBQ Dining	4480 Paradise Rd, Ste 600	Las Vegas	NV	89169	36.109315	-115.151063	4.5	3512	1	Asian Fusion, Barbeque, Tapas\/Small Plates, Korean, Japanese, Restaurants
O7R1GSR7FXQ2tlqESut0Yg	Sprouts Farmers Market	4735 E Ray Rd, Ste 100	Phoenix	AZ	85044	33.31782	-111.981553	3.5	79	1	Health Markets, Specialty Food, Farmers Market, Fruits & Veggies, Food, Grocery
yBGqf8l9NOM3vZFnlxcgzQ	Vivoli	665 College St	Toronto	ON	M6G 1B7	43.6548983	-79.4164765	3.0	89	1	Food, Pizza, Restaurants, Italian, Food Delivery Services
RlWKtC4DZaL240cJkaaRBA	Walmart Supercenter	8060 W Tropical Pkwy	Las Vegas	NV	89149	36.2719749798	-115.2704864699	2.5	157	1	Food, Grocery, Mobile Phones, Electronics, Shopping, Fashion, Department Stores
E1oljAejCOeW53XdUKQuVQ	Café Fiesta	777 W Lake Mead Pkwy	Henderson	NV	89015	36.0319583	-115.0091278	2.5	93	1	Cafes, Breakfast & Brunch, Sandwiches, Restaurants, American (Traditional), Burgers
jBNK_385whkmX9M52vihMw	Burger King	3830 Saint Rose Pkwy	Las Vegas	NV	89044	35.9777527	-115.1567936	1.5	88	1	Burgers, Food, Restaurants, Fast Food
XZbuPXdyA0ZtTu3AzqtQhg	Mesa Grill	3570 Las Vegas Blvd S	Las Vegas	NV	89109	36.1171245659	-115.174792707	4.0	3533	1	Southern, Mexican, New Mexican Cuisine, Spanish, Tex-Mex, Barbeque, Restaurants, American (Traditional), American (New)
JHN09M-CRTGln2rRnS9hWw	McDonald's	3700 S Paradise Rd	Las Vegas	NV	89109	36.1220624935	-115.1544239326	1.5	95	1	Fast Food, Restaurants, Coffee & Tea, Burgers, Food
vnvQ0lD9MDje2DFde9PKQA	Elara by Hilton Grand Vacations -  Las Vegas	80 E Harmon Ave	Las Vegas	NV	89109	36.108446	-115.169246	3.5	1015	1	Vacation Rentals, Hotels, Hotels & Travel, Event Planning & Services
AueEbb9kao4lt6CYt06hqw	Okra Cookhouse & Cocktails	5813 N 7th St	Phoenix	AZ	85014	33.522359	-112.0645588	4.0	227	0	Italian, Restaurants, Nightlife, American (New), Bars, Cocktail Bars, Southern
2PCz_uVX7GOXtGHNXAPXhw	Sugar Marmalade	3278 Midland Avenue, Unit D106	Toronto	ON	M1V 0C9	43.80492921	-79.288043417	3.0	70	1	Food, Desserts, Juice Bars & Smoothies, Restaurants, Taiwanese
emMNb3q6cbEDZyc_JAgoww	Lucky Break Bar	1807 E Baseline Rd, Ste 101	Tempe	AZ	85283	33.3774883907	-111.9073137338	3.0	156	0	Restaurants, Nightlife, Sports Bars, Burgers, Bars, Pool Halls
2IbXNp96PAZzjpzytN9vVg	Home of Hot Taste	5 Glen Cameron Road	Thornhill	ON	L3T 2A9	43.8055474	-79.4200575	3.5	201	1	Korean, Restaurants
0QjROMVW9ACKjhSEfHqNCQ	Mi Mi Restaurant	688 Gerrard Street E	Toronto	ON	M4M 1Y3	43.6663763388	-79.3487726589	4.0	116	1	Vietnamese, Restaurants
xN-HyvdrZiWOWK4_sj6Evw	Wendy's	1178 N Litchfield Rd	Goodyear	AZ	85395	33.459321	-112.3587548	2.0	58	1	Burgers, Restaurants, Fast Food
2P7PjL-tJAtMtWSz6VN_Pg	Orleans Bowling Center	4500 W Tropicana Ave	Las Vegas	NV	89103	36.102726	-115.20202	4.0	91	1	Active Life, Bowling
VHaSjiRqAjrcIFpgG9VUww	Chipotle Mexican Grill	7724 Pineville Matthews Rd, Unit B	Charlotte	NC	28226	35.0881113695	-80.8509346081	3.0	76	1	Restaurants, Mexican, Fast Food
OYfXGMEwcMKj_gty5e_Udg	Blue Ocean Cafe	8392 Kennedy Rd	Markham	ON	L3R 0W4	43.86123	-79.3049625	3.0	113	1	Chinese, Restaurants
YgHp9MdZ1vVdYyMEro4TtQ	XYZ the Tavern	6419 Detroit Ave	Cleveland	OH	44102	41.4841386	-81.7298609	4.0	227	1	Restaurants, American (New), Pizza, Nightlife, Bars, Pubs, Barbeque
IhNASEZ3XnBHmuuVnWdIwA	Brew Tea Bar	7380 S Rainbow Blvd, Ste 101	Las Vegas	NV	89139	36.0542269	-115.2423924	5.0	1827	1	Restaurants, Food, Cafes, Tea Rooms, Bubble Tea, Desserts
V6Od7XYl_PznuG19DPfTAQ	Panda Express	6630 N Durango Dr	Las Vegas	NV	89149	36.281315	-115.287263	2.5	51	1	Fast Food, Chinese, Restaurants
iQAwmfMPmOaCr5aeahV1ug	Philly's Sports Grill	4855 E Warner Rd	Phoenix	AZ	85044	33.33195	-111.977698	3.5	126	1	Nightlife, Sports Bars, Bars, American (Traditional), Restaurants
E-F2IXk3LRTwDk2hGFfKIQ	Mira's Nail Salon	85 Bloor Street  E	Toronto	ON	M4W 3T3	43.6705735	-79.3845509	2.0	52	1	Nail Salons, Beauty & Spas
EUQoB_ph7_xIyj7JZGI3bg	Giuseppe's On 28th	2824 E Indian School Rd, Ste 10	Phoenix	AZ	85016	33.4960409	-112.0205662	3.5	408	1	Restaurants, Italian, Seafood, Sandwiches, Bars, Desserts, Nightlife, Wine Bars, Food
z_1n_57ANGutdEnfbWpTGw	In-N-Out Burger	2765 E Craig Rd	North Las Vegas	NV	89030	36.239677	-115.1114125	4.0	153	1	Burgers, Restaurants, Fast Food
HQpMwOOrGND3GaRqMNV9ig	Jim Chai Kee	270 W Beaver Creek Road	Richmond Hill	ON	L4B 3Y9	43.844378229	-79.3877578013	4.0	297	1	Chinese, Restaurants
bDtsc7WTwEJZFuvjXy8wng	Bestellen	972 College Street	Toronto	ON	M6H 1A5	43.6535007	-79.427609	3.5	136	0	Wine Bars, Restaurants, Nightlife, Bars, Modern European, Cocktail Bars
w3gg3OaBTOAZpotv-i80hA	Zaffron Restaurant	6200 Yonge Street	North York	ON	M2M 3X1	43.7936437	-79.4194199	3.0	75	1	Middle Eastern, Barbeque, Pizza, Persian\/Iranian, Restaurants, Italian, Halal
AAekuF59Qr84gAh18o9njg	Savor Cafe & Catering	1404 W Morehead St	Charlotte	NC	28208	35.2294013	-80.8641978	4.0	172	0	Southern, Restaurants, Soul Food, American (New), American (Traditional), Comfort Food, Burgers
i53HvxUdQEMllZ1XmpjjyA	Sicily's Pizza	3585 S Durango Dr	Las Vegas	NV	89147	36.1247923	-115.2799153	2.0	460	1	Italian, Chicken Wings, Pizza, Restaurants
tYYJYqbw1zasFUCqrkawKQ	Eagles Buffet	524 N 92nd St	Scottsdale	AZ	85256	33.454427	-111.885598	3.5	165	1	Buffets, Restaurants
kvJreA-UbfXgMQ0Rby6daw	The Mod Club	722 College Street	Toronto	ON	M6G 1C4	43.6553528	-79.4194363	3.5	58	1	Bars, Arts & Entertainment, Music Venues, Nightlife
Gd2OE3FIWzv5boI99bM6Iw	Kazuki Sushi	10670 Southern Highlands Pkwy	Las Vegas	NV	89141	35.995198	-115.206747	3.5	215	1	Soup, Restaurants, Sushi Bars, Japanese
UT6L3b7Zll_nvRidijiDSA	Five50 Pizza Bar	3730 Las Vegas Blvd S	Las Vegas	NV	89109	36.1065195454	-115.1769565195	4.0	773	1	Restaurants, Pizza
DHcbeJ-5tk2RQ4SdcdJqkA	Hotel Ruby Marie	524 E Wilson St	Madison	WI	53703	43.07634	-89.3762088	4.0	62	1	Bed & Breakfast, Hotels & Travel, Hotels, Event Planning & Services
_hML_SleB40KkUrMHOZ_-Q	Rx Boiler Room	3930 Las Vegas Blvd	Las Vegas	NV	89119	36.093584908	-115.1758973462	4.0	458	0	Cocktail Bars, American (Traditional), Nightlife, Restaurants, Bars, American (New)
nCAqeub9ERwzSoQwGzr1QQ	AMC Westgate 20	9400 West Hanna Lane	Glendale	AZ	85305	33.53539	-112.2613531	2.5	203	1	Cinema, Arts & Entertainment
CeqWpwHBoaxwRcv5btnv6g	Custom Built Pizza	4165 S Grand Canyon Dr, Ste 105	Las Vegas	NV	89147	36.114442	-115.308663	4.5	195	0	Local Flavor, Restaurants, Vegan, Gluten-Free, Pizza
W-x-vxx1ebJ9NBcP8h_98A	Ulta Beauty	7844 Rea Rd	Charlotte	NC	28277	35.0604382	-80.8169734	2.5	57	1	Shopping, Cosmetics & Beauty Supply, Beauty & Spas, Makeup Artists, Hair Removal, Hair Salons, Skin Care
PxTKXsdYqoFHWAG2amz0XQ	Nook Kitchen	15 E Monroe St	Phoenix	AZ	85004	33.4500922	-112.0735794	4.5	354	1	Pizza, Italian, Restaurants, American (New), Vegetarian
IjeyNYr4kefZ2uZfrtJqZg	Crossroads Park	2155 E Knox Rd	Gilbert	AZ	85296	33.3283745	-111.7414616	3.5	225	1	Dog Parks, Parks, Active Life
TGuRNZByAQYhejFfAAbD1A	The Friendly Thai	3032 Dundas Street W	Toronto	ON	M6P 1Z3	43.6656661	-79.4704944	3.0	51	1	Restaurants, Thai
J7fekWie4ZwR03AZVBisFw	Cafe South	7901 Forest Pine Dr	Charlotte	NC	28273	35.1362783	-80.9054348	4.0	228	1	Salad, Breakfast & Brunch, Caterers, American (New), Cafes, Restaurants, Chicken Wings, Event Planning & Services
mBzL2_AKRD5TFQwMA6Itdg	Lone Spur Cafe	9780 W Northern Ave, Ste 1110	Peoria	AZ	85345	33.551926347	-112.2700158051	3.5	242	0	Restaurants, American (New), Cafes
PlP0c_u3g-3LiWHpb2XnOQ	Lee Cafe	1046 Regent Pkwy, Ste 107	Fort Mill	SC	29715	35.0754755316	-80.9339044464	4.0	267	1	Restaurants, Sushi Bars, Chinese
TVYJx5iUkLJFiuiXc8rxEQ	Nellos Pizza	4710 E Warner Rd, Ste 10	Phoenix	AZ	85044	33.3314806	-111.9826143	4.0	263	1	Italian, Restaurants, Pizza, Sandwiches
IbRnltutQjHRIQJ4UQUL4g	My Market Bakery	184 Baldwin Street	Toronto	ON	M5T 1L8	43.6548008	-79.401059	4.0	55	0	Shopping, Bakeries, Food
D4xv7_wwYpZEZar4DwwYYQ	Lucky Boy Burger Shop	3430 N 16th St	Phoenix	AZ	85016	33.4880368	-112.0479737	4.0	291	1	Restaurants, Food, Burgers
tVyLQzyhhinKcGzlZIFZjQ	Oregano's Pizza Bistro	1960 W Germann Rd	Chandler	AZ	85286	33.2777136	-111.8753481	4.0	369	1	Restaurants, Pizza, Italian
vgeE79Nl3oSJl7NApP-g6A	Galleria Supermarket	7040 Yonge Street	Thornhill	ON	L4J 1V7	43.7989185	-79.4213717	4.0	79	1	Food, Grocery, Ethical Grocery, Restaurants, Korean, International Grocery
4kDLEb1OgE7IrO54lCkn3A	Cocina Economica	141 Berkeley Street	Toronto	ON	M5A 2X1	43.6549273753	-79.3654748869	4.0	163	0	Restaurants, Latin American, Mexican
